condition,drugName,sentiment_score,sentiment_label
Depression,Lamotrigine,0.240625,Positive
Depression,Phenelzine,0.14444444444444446,Positive
High Blood Pressure,Hydrochlorothiazide / losartan,-1.0,Negative
Depression,Bupropion,-0.06666666666666661,Neutral
"Diabetes, Type 2",Liraglutide,0.1625,Positive
High Blood Pressure,Diovan,0.4166666666666667,Positive
High Blood Pressure,Nebivolol,0.11694214876033056,Positive
Depression,Pristiq,0.09791666666666668,Neutral
Depression,Venlafaxine,-0.03863636363636364,Neutral
Depression,Pristiq,0.28645833333333337,Positive
Depression,Lexapro,0.08492063492063491,Neutral
"Diabetes, Type 2",Glucotrol,0.425,Positive
"Diabetes, Type 2",Trulicity,0.0,Neutral
"Diabetes, Type 2",Sitagliptin,-0.36527777777777776,Negative
Depression,Fluoxetine,-0.015151515151515159,Neutral
Depression,Venlafaxine,-0.02857142857142858,Neutral
High Blood Pressure,Aliskiren,0.06666666666666667,Neutral
"Diabetes, Type 2",Liraglutide,0.008928571428571425,Neutral
Depression,Quetiapine,-1.0,Negative
"Diabetes, Type 2",Metformin,-0.10555555555555557,Negative
Depression,Prozac,-0.02999999999999998,Neutral
"Diabetes, Type 2",Basaglar,-0.22499999999999998,Negative
High Blood Pressure,Amlodipine,0.15625,Positive
Depression,Wellbutrin,0.0,Neutral
High Blood Pressure,Lisinopril,0.3541666666666667,Positive
Depression,Zoloft,0.14598214285714284,Positive
Depression,Vortioxetine,0.1396694214876033,Positive
"Diabetes, Type 2",Metformin,-0.3543650793650793,Negative
High Blood Pressure,Tekturna,1.0,Positive
High Blood Pressure,Olmesartan,-0.14285714285714282,Negative
Depression,Desvenlafaxine,0.19375000000000003,Positive
Depression,Fluoxetine,0.505,Positive
Depression,Wellbutrin XL,0.05500000000000001,Neutral
"Diabetes, Type 2",Dulaglutide,0.0962962962962963,Neutral
Depression,Vilazodone,-0.02850877192982455,Neutral
High Blood Pressure,Lasix,0.0,Neutral
High Blood Pressure,Cozaar,0.0,Neutral
Depression,Wellbutrin XL,0.0,Neutral
Depression,Bupropion,0.17500000000000002,Positive
Depression,Vilazodone,0.0953125,Neutral
Depression,Venlafaxine,-0.13423611111111108,Negative
High Blood Pressure,Metoprolol,0.03333333333333333,Neutral
"Diabetes, Type 2",Avandamet,0.04999999999999999,Neutral
Depression,Vilazodone,-0.08285714285714282,Neutral
Depression,Vortioxetine,-0.525,Negative
"Diabetes, Type 2",Canagliflozin,-0.12208333333333332,Negative
Depression,Trintellix,0.07948717948717948,Neutral
Depression,Nardil,0.047474747474747475,Neutral
Depression,Bupropion,-0.08888888888888884,Neutral
Depression,Abilify,0.16428571428571428,Positive
Depression,Lexapro,0.1625,Positive
"Diabetes, Type 2",Januvia,0.1366666666666667,Positive
"Diabetes, Type 2",Liraglutide,-0.1767857142857143,Negative
Depression,Bupropion,0.04110889110889111,Neutral
Depression,Cymbalta,-0.2571428571428571,Negative
High Blood Pressure,Avapro,0.3190476190476191,Positive
High Blood Pressure,Benicar HCT,0.05833333333333338,Neutral
High Blood Pressure,Amlodipine,0.10952380952380954,Positive
Depression,Vilazodone,0.007179487179487192,Neutral
Depression,Aripiprazole,0.23484848484848483,Positive
Depression,Bupropion,0.2,Positive
Depression,Mirtazapine,0.135625,Positive
High Blood Pressure,Valsartan,0.0,Neutral
Depression,Bupropion,0.3614583333333333,Positive
Depression,Xanax,1.0,Positive
"Diabetes, Type 2",Toujeo,0.16666666666666666,Positive
High Blood Pressure,Benicar HCT,-0.016666666666666663,Neutral
Depression,Bupropion,0.3,Positive
"Diabetes, Type 2",Insulin glargine,0.19761904761904758,Positive
"Diabetes, Type 2",Bydureon,0.022619047619047632,Neutral
Depression,Mirtazapine,0.3071428571428572,Positive
Depression,Zoloft,0.22083333333333333,Positive
Depression,Sertraline,0.18,Positive
High Blood Pressure,Amlodipine / olmesartan,0.17083333333333334,Positive
"Diabetes, Type 2",Liraglutide,-0.5749999999999998,Negative
High Blood Pressure,Tekturna,0.06666666666666667,Neutral
High Blood Pressure,Tekturna,0.6666666666666666,Positive
Depression,Abilify,0.15833333333333333,Positive
Depression,Bupropion,0.0,Neutral
Depression,Wellbutrin,0.32999999999999996,Positive
Depression,Venlafaxine,-0.14583333333333334,Negative
Depression,Desvenlafaxine,0.03680555555555555,Neutral
Depression,Seroquel XR,0.07535714285714286,Neutral
"Diabetes, Type 2",Bydureon,0.3755050505050505,Positive
Depression,Lexapro,0.27458256029684597,Positive
Depression,Wellbutrin,0.11071428571428572,Positive
"Diabetes, Type 2",Liraglutide,0.013636363636363634,Neutral
Depression,Citalopram,0.11033950617283948,Positive
High Blood Pressure,Bystolic,-0.03733333333333333,Neutral
Depression,Vortioxetine,0.10757575757575757,Positive
High Blood Pressure,Azor,-0.0757142857142857,Neutral
Depression,Vortioxetine,-0.07809523809523808,Neutral
Depression,Lexapro,0.13148148148148148,Positive
High Blood Pressure,Lisinopril,0.16,Positive
Depression,Desvenlafaxine,0.11666666666666667,Positive
Depression,Lexapro,-0.018750000000000003,Neutral
High Blood Pressure,Bystolic,0.13461538461538464,Positive
Depression,Effexor XR,0.1996212121212121,Positive
Depression,Desvenlafaxine,0.08333333333333333,Neutral
Depression,Tramadol,-0.10555555555555557,Negative
Depression,Mirtazapine,-0.07857142857142856,Neutral
Depression,Citalopram,0.4708333333333333,Positive
"Diabetes, Type 2",Exenatide,0.7,Positive
Depression,Alprazolam,0.033333333333333326,Neutral
High Blood Pressure,Avapro,-0.05,Neutral
Depression,Nefazodone,0.15,Positive
Depression,Cymbalta,0.35000000000000003,Positive
High Blood Pressure,Benicar,0.3813131313131313,Positive
"Diabetes, Type 2",Dulaglutide,-0.11145833333333335,Negative
Depression,Venlafaxine,-0.2785714285714286,Negative
Depression,Escitalopram,0.007142857142857141,Neutral
Depression,Bupropion,-0.075,Neutral
Depression,Pristiq,0.22727272727272724,Positive
Depression,Levomilnacipran,0.15053661616161615,Positive
"Diabetes, Type 2",Exenatide,0.0,Neutral
Depression,Pristiq,0.15952380952380954,Positive
High Blood Pressure,Bisoprolol / hydrochlorothiazide,0.38749999999999996,Positive
Depression,L-methylfolate,-0.09642857142857142,Neutral
High Blood Pressure,Carvedilol,-0.18154761904761907,Negative
Depression,Escitalopram,0.35,Positive
Depression,Escitalopram,0.6666666666666666,Positive
Depression,Citalopram,0.11818181818181824,Positive
Depression,Parnate,0.3224489795918367,Positive
"Diabetes, Type 2",Victoza,-0.1343915343915344,Negative
High Blood Pressure,Amlodipine,-0.09833333333333333,Neutral
High Blood Pressure,Hydrochlorothiazide,0.031084656084656086,Neutral
Depression,Nardil,0.18333333333333335,Positive
Depression,Bupropion,0.8,Positive
Depression,Zoloft,0.0,Neutral
Depression,Tranylcypromine,0.39999999999999997,Positive
Depression,Mirtazapine,0.08343650793650793,Neutral
Depression,Vilazodone,-0.16590909090909092,Negative
Depression,Fluoxetine,0.1794642857142857,Positive
Depression,Xanax,0.08888888888888889,Neutral
Depression,Citalopram,0.32095238095238093,Positive
Depression,Fluoxetine,0.034999999999999996,Neutral
High Blood Pressure,Bisoprolol,-0.11458333333333333,Negative
"Diabetes, Type 2",Liraglutide,0.20694444444444446,Positive
Depression,Mirtazapine,0.09999999999999999,Neutral
Depression,Venlafaxine,0.11904761904761907,Positive
Depression,Citalopram,0.1375,Positive
Depression,Sertraline,0.18703703703703706,Positive
"Diabetes, Type 2",Lantus,0.2075,Positive
High Blood Pressure,Exforge,-0.01857142857142854,Neutral
Depression,Duloxetine,-0.14166666666666664,Negative
"Diabetes, Type 2",Invokana,-0.1375,Negative
Depression,Sertraline,-0.17777777777777778,Negative
Depression,Escitalopram,0.3666666666666667,Positive
"Diabetes, Type 2",Tradjenta,0.1,Neutral
"Diabetes, Type 2",Dulaglutide,-0.06666666666666667,Neutral
"Diabetes, Type 2",Afrezza,0.08333333333333333,Neutral
Depression,L-methylfolate,0.08333333333333334,Neutral
High Blood Pressure,Losartan,-0.30000000000000004,Negative
Depression,Venlafaxine,-0.1392857142857143,Negative
Depression,Desvenlafaxine,0.4714285714285714,Positive
Depression,Citalopram,-0.08958333333333335,Neutral
Depression,Duloxetine,0.009523809523809525,Neutral
High Blood Pressure,Lisinopril,-1.0,Negative
"Diabetes, Type 2",Trulicity,0.19999999999999998,Positive
Depression,Cymbalta,0.09444444444444444,Neutral
High Blood Pressure,Bystolic,0.35500000000000004,Positive
High Blood Pressure,Valsartan,0.1148148148148148,Positive
Depression,Escitalopram,0.2828703703703704,Positive
"Diabetes, Type 2",Dulaglutide,-0.020000000000000007,Neutral
"Diabetes, Type 2",Liraglutide,0.13333333333333333,Positive
Depression,Wellbutrin,0.0,Neutral
Depression,Pristiq,0.2043290043290043,Positive
Depression,S-adenosylmethionine,0.1496821360457724,Positive
High Blood Pressure,Losartan,0.3238095238095238,Positive
High Blood Pressure,Olmesartan,-0.11599025974025974,Negative
"Diabetes, Type 2",Janumet,0.2125,Positive
Depression,Bupropion,0.005000000000000013,Neutral
Depression,Prozac,-0.03749999999999998,Neutral
"Diabetes, Type 2",Januvia,0.3054545454545454,Positive
Depression,Escitalopram,-0.050416666666666665,Neutral
Depression,Effexor XR,0.1392857142857143,Positive
Depression,Paxil,-0.008333333333333331,Neutral
Depression,Viibryd,0.2203125,Positive
Depression,Prozac,-0.1962962962962963,Negative
Depression,Paroxetine,-0.3071428571428571,Negative
Depression,Nuvigil,0.11444128787878788,Positive
Depression,Sertraline,0.24999999999999997,Positive
High Blood Pressure,Bystolic,0.08589743589743591,Neutral
Depression,Aripiprazole,0.06666666666666667,Neutral
Depression,Cymbalta,-0.2422619047619048,Negative
Depression,Wellbutrin,0.1366666666666667,Positive
"Diabetes, Type 2",Byetta,0.0,Neutral
Depression,Effexor XR,0.19999999999999998,Positive
Depression,Pristiq,0.16863636363636364,Positive
Depression,Duloxetine,0.008503401360544232,Neutral
Depression,Prozac,0.05,Neutral
Depression,Celexa,0.0,Neutral
"Diabetes, Type 2",Trulicity,-0.04791666666666665,Neutral
Depression,Parnate,-0.07777777777777777,Neutral
Depression,Zoloft,0.0,Neutral
Depression,Zoloft,0.12916666666666668,Positive
"Diabetes, Type 2",Victoza,0.14444444444444446,Positive
Depression,Olanzapine,-0.07291666666666667,Neutral
Depression,Paxil,0.025,Neutral
Depression,Viibryd,0.74,Positive
Depression,Nortriptyline,0.26666666666666666,Positive
Depression,Citalopram,0.016666666666666677,Neutral
Depression,Paroxetine,0.15729166666666666,Positive
"Diabetes, Type 2",Afrezza,-0.25555555555555554,Negative
Depression,Lexapro,0.0,Neutral
High Blood Pressure,Nitroglycerin,-0.21428571428571427,Negative
Depression,Celexa,0.04242424242424243,Neutral
Depression,Citalopram,-0.041666666666666664,Neutral
Depression,Bupropion,0.1357142857142858,Positive
"Diabetes, Type 2",Trulicity,-0.33690476190476193,Negative
"Diabetes, Type 2",Dulaglutide,0.1701719576719577,Positive
"Diabetes, Type 2",Trulicity,0.06250000000000001,Neutral
"Diabetes, Type 2",Invokana,0.10833333333333334,Positive
Depression,Wellbutrin,0.3333333333333333,Positive
Depression,Citalopram,-0.38749999999999996,Negative
Depression,Celexa,0.14166666666666666,Positive
High Blood Pressure,Bystolic,-0.36388888888888893,Negative
Depression,Mirtazapine,0.2488095238095238,Positive
Depression,Cymbalta,0.43125,Positive
Depression,Mirtazapine,-0.0625,Neutral
"Diabetes, Type 2",Victoza,0.16690476190476192,Positive
Depression,Quetiapine,0.0988888888888889,Neutral
Depression,Pristiq,-0.05,Neutral
"Diabetes, Type 2",Liraglutide,0.15625,Positive
Depression,Zoloft,-0.03809523809523809,Neutral
High Blood Pressure,Valsartan,-0.675,Negative
Depression,Escitalopram,0.28333333333333344,Positive
"Diabetes, Type 2",Levemir,0.5,Positive
Depression,Bupropion,0.14393939393939395,Positive
Depression,Viibryd,0.2863636363636363,Positive
"Diabetes, Type 2",Exenatide,-0.056944444444444436,Neutral
Depression,Olanzapine,-0.2646666666666667,Negative
Depression,Bupropion,0.2,Positive
Depression,Sertraline,0.0595959595959596,Neutral
"Diabetes, Type 2",Victoza,0.13333333333333333,Positive
Depression,Venlafaxine,0.03853535353535355,Neutral
Depression,Quetiapine,-0.4,Negative
Depression,Lexapro,0.2125,Positive
Depression,Bupropion,0.12023809523809524,Positive
"Diabetes, Type 2",Farxiga,-0.03854166666666667,Neutral
Depression,Effexor XR,0.18333333333333335,Positive
Depression,Venlafaxine,0.06083333333333333,Neutral
Depression,Fluoxetine,-0.2285714285714285,Negative
"Diabetes, Type 2",Dapagliflozin,-0.13749999999999996,Negative
Depression,Vilazodone,0.39999999999999997,Positive
High Blood Pressure,Hytrin,-0.006666666666666636,Neutral
Depression,Methylphenidate,-0.039999999999999994,Neutral
Depression,Lexapro,0.08333333333333333,Neutral
Depression,Lexapro,0.03717948717948717,Neutral
Depression,Vilazodone,0.3083333333333333,Positive
Depression,Abilify,-0.024999999999999998,Neutral
"Diabetes, Type 2",Bydureon,-0.07083333333333333,Neutral
Depression,Lexapro,0.13922882672882672,Positive
Depression,Venlafaxine,-0.13849206349206347,Negative
High Blood Pressure,Hydrochlorothiazide / lisinopril,0.016944444444444443,Neutral
High Blood Pressure,Valsartan,0.125,Positive
"Diabetes, Type 2",Januvia,0.14666666666666667,Positive
Depression,Bupropion,0.14166666666666666,Positive
Depression,Olanzapine,0.17222222222222222,Positive
Depression,Wellbutrin,0.26875,Positive
High Blood Pressure,Lisinopril,0.04011752136752136,Neutral
Depression,Sertraline,-0.6666666666666666,Negative
High Blood Pressure,Hydrochlorothiazide / triamterene,-0.20833333333333331,Negative
Depression,Pristiq,-0.11363636363636363,Negative
Depression,Cymbalta,-0.31349206349206354,Negative
Depression,Escitalopram,0.06868686868686869,Neutral
High Blood Pressure,Toprol-XL,0.26666666666666666,Positive
Depression,Nortriptyline,0.16220779220779222,Positive
Depression,Wellbutrin,0.0888888888888889,Neutral
Depression,Vortioxetine,0.012499999999999992,Neutral
Depression,Pristiq,-0.5833333333333334,Negative
Depression,Paroxetine,0.2555555555555556,Positive
Depression,Duloxetine,0.1575,Positive
Depression,Vortioxetine,0.03366310160427806,Neutral
High Blood Pressure,Carvedilol,0.0,Neutral
"Diabetes, Type 2",Afrezza,0.17954545454545456,Positive
Depression,Desvenlafaxine,0.11833333333333333,Positive
High Blood Pressure,Minoxidil,0.302,Positive
Depression,Effexor,-0.20245098039215684,Negative
Depression,Cymbalta,0.09034090909090908,Neutral
High Blood Pressure,Losartan,-0.09768518518518518,Neutral
High Blood Pressure,Atenolol,0.4000000000000001,Positive
Depression,Deplin,-0.0923076923076923,Neutral
Depression,Fluoxetine,0.09000000000000001,Neutral
High Blood Pressure,Lisinopril,-0.03181818181818181,Neutral
Depression,Bupropion,0.08645833333333335,Neutral
Depression,Trintellix,0.11163003663003664,Positive
Depression,Bupropion,-0.11327838827838829,Negative
Depression,Quetiapine,0.04621212121212121,Neutral
"Diabetes, Type 2",Exenatide,0.24,Positive
"Diabetes, Type 2",Byetta,-0.1785714285714286,Negative
Depression,Duloxetine,0.20265151515151514,Positive
Depression,Desvenlafaxine,0.19615384615384615,Positive
Depression,Sertraline,0.1730769230769231,Positive
Depression,Remeron,0.12187499999999998,Positive
High Blood Pressure,Metoprolol,-0.20249999999999996,Negative
"Diabetes, Type 2",Trulicity,1.0,Positive
Depression,Venlafaxine,0.09375,Neutral
Depression,Desvenlafaxine,0.2425,Positive
Depression,Venlafaxine,0.010833333333333334,Neutral
Depression,Citalopram,-0.4,Negative
Depression,Pristiq,0.21823717948717947,Positive
Depression,Sertraline,0.05,Neutral
Depression,Wellbutrin,0.3333333333333333,Positive
Depression,Bupropion,0.3703703703703704,Positive
Depression,Trintellix,-0.5078571428571428,Negative
Depression,Sertraline,0.39999999999999997,Positive
"Diabetes, Type 2",Januvia,-1.3877787807814457e-17,Neutral
"Diabetes, Type 2",Invokana,-0.06999999999999999,Neutral
Depression,Parnate,-0.08124999999999999,Neutral
"Diabetes, Type 2",Bydureon,-0.011111111111111127,Neutral
Depression,Duloxetine,-0.125,Negative
High Blood Pressure,Benazepril,0.12533333333333335,Positive
Depression,Desvenlafaxine,-0.18437499999999998,Negative
Depression,Trazodone,0.26249999999999996,Positive
Depression,Bupropion,-0.021590909090909077,Neutral
Depression,Trintellix,0.14204545454545453,Positive
"Diabetes, Type 2",Liraglutide,0.3952380952380952,Positive
Depression,Vilazodone,0.08666666666666667,Neutral
Depression,Bupropion,0.022097020626432387,Neutral
"Diabetes, Type 2",Metformin,-0.3968749999999999,Negative
Depression,Fluoxetine / olanzapine,-0.10374999999999994,Negative
Depression,Desvenlafaxine,-0.15937499999999996,Negative
Depression,Fluoxetine,0.375,Positive
"Diabetes, Type 2",Insulin glargine,0.0,Neutral
"Diabetes, Type 2",Dulaglutide,0.24375,Positive
Depression,Wellbutrin XL,-0.08888888888888884,Neutral
Depression,Viibryd,-0.07714285714285714,Neutral
High Blood Pressure,Tekturna,0.003333333333333336,Neutral
Depression,Vilazodone,-0.075,Neutral
Depression,Mirtazapine,0.10468749999999999,Positive
Depression,Escitalopram,-0.09821428571428568,Neutral
Depression,Wellbutrin,0.1522222222222222,Positive
High Blood Pressure,Amlodipine,0.0026406926406926353,Neutral
Depression,Bupropion,0.06041666666666667,Neutral
Depression,Sertraline,0.58,Positive
High Blood Pressure,Atenolol / chlorthalidone,0.55,Positive
